unit_id,powiat,wojewodztwo,rok,value
060611004000,Powiat hrubieszowski,Lubelskie,2016,0.67
060611004000,Powiat hrubieszowski,Lubelskie,2017,0.63
060611004000,Powiat hrubieszowski,Lubelskie,2018,0.73
060611004000,Powiat hrubieszowski,Lubelskie,2019,0.66
060611004000,Powiat hrubieszowski,Lubelskie,2020,0.48
060611004000,Powiat hrubieszowski,Lubelskie,2021,0.41
060611004000,Powiat hrubieszowski,Lubelskie,2022,0.52
060611004000,Powiat hrubieszowski,Lubelskie,2023,0.37
060611004000,Powiat hrubieszowski,Lubelskie,2024,0.39
060611006000,Powiat krasnostawski,Lubelskie,2014,0.35
060611006000,Powiat krasnostawski,Lubelskie,2015,0.41
060611006000,Powiat krasnostawski,Lubelskie,2016,0.41
060611006000,Powiat krasnostawski,Lubelskie,2017,0.48
060611006000,Powiat krasnostawski,Lubelskie,2018,0.51
060611006000,Powiat krasnostawski,Lubelskie,2019,0.52
060611006000,Powiat krasnostawski,Lubelskie,2020,0.39
060611006000,Powiat krasnostawski,Lubelskie,2021,0.54
060611006000,Powiat krasnostawski,Lubelskie,2022,0.6
060611006000,Powiat krasnostawski,Lubelskie,2023,0.42
060611006000,Powiat krasnostawski,Lubelskie,2024,0.48
060611018000,Powiat tomaszowski,Lubelskie,2014,0.65
060611018000,Powiat tomaszowski,Lubelskie,2015,0.45
060611018000,Powiat tomaszowski,Lubelskie,2016,0.37
060611018000,Powiat tomaszowski,Lubelskie,2017,0.37
060611018000,Powiat tomaszowski,Lubelskie,2018,0.35
060611018000,Powiat tomaszowski,Lubelskie,2019,0.38
060611018000,Powiat tomaszowski,Lubelskie,2020,0.27
060611018000,Powiat tomaszowski,Lubelskie,2021,0.26
060611018000,Powiat tomaszowski,Lubelskie,2022,0.32
060611018000,Powiat tomaszowski,Lubelskie,2023,0.39
060611018000,Powiat tomaszowski,Lubelskie,2024,0.24
060611020000,Powiat zamojski,Lubelskie,2014,0.41
060611020000,Powiat zamojski,Lubelskie,2015,0.34
060611020000,Powiat zamojski,Lubelskie,2016,0.42
060611020000,Powiat zamojski,Lubelskie,2017,0.39
060611020000,Powiat zamojski,Lubelskie,2018,0.2
060611020000,Powiat zamojski,Lubelskie,2019,0.35
060611020000,Powiat zamojski,Lubelskie,2020,0.28
060611020000,Powiat zamojski,Lubelskie,2021,0.39
060611020000,Powiat zamojski,Lubelskie,2022,0.28
060611020000,Powiat zamojski,Lubelskie,2023,0.36
060611020000,Powiat zamojski,Lubelskie,2024,0.13
060611062000,Powiat m. Chełm,Lubelskie,2014,0.84
060611062000,Powiat m. Chełm,Lubelskie,2015,0.46
060611062000,Powiat m. Chełm,Lubelskie,2016,0.75
060611062000,Powiat m. Chełm,Lubelskie,2017,0.68
060611062000,Powiat m. Chełm,Lubelskie,2018,0.63
060611062000,Powiat m. Chełm,Lubelskie,2019,0.59
060611062000,Powiat m. Chełm,Lubelskie,2020,0.7
060611062000,Powiat m. Chełm,Lubelskie,2021,0.49
060611062000,Powiat m. Chełm,Lubelskie,2022,0.53
060611062000,Powiat m. Chełm,Lubelskie,2023,0.45
060611062000,Powiat m. Chełm,Lubelskie,2024,0.42
060611064000,Powiat m. Zamość,Lubelskie,2014,0.74
060611064000,Powiat m. Zamość,Lubelskie,2015,0.72
060611064000,Powiat m. Zamość,Lubelskie,2016,0.62
060611064000,Powiat m. Zamość,Lubelskie,2017,0.95
060611064000,Powiat m. Zamość,Lubelskie,2018,0.66
060611064000,Powiat m. Zamość,Lubelskie,2019,0.54
060611064000,Powiat m. Zamość,Lubelskie,2020,0.53
060611064000,Powiat m. Zamość,Lubelskie,2021,0.43
060611064000,Powiat m. Zamość,Lubelskie,2022,0.59
060611064000,Powiat m. Zamość,Lubelskie,2023,0.63
060611064000,Powiat m. Zamość,Lubelskie,2024,0.79
060611108000,Powiat lubartowski,Lubelskie,2014,0.46
060611108000,Powiat lubartowski,Lubelskie,2015,0.52
060611108000,Powiat lubartowski,Lubelskie,2016,0.32
060611108000,Powiat lubartowski,Lubelskie,2017,0.34
060611108000,Powiat lubartowski,Lubelskie,2018,0.39
060611108000,Powiat lubartowski,Lubelskie,2019,0.27
060611108000,Powiat lubartowski,Lubelskie,2020,0.36
060611108000,Powiat lubartowski,Lubelskie,2021,0.22
060611108000,Powiat lubartowski,Lubelskie,2022,0.37
060611108000,Powiat lubartowski,Lubelskie,2023,0.28
060611108000,Powiat lubartowski,Lubelskie,2024,0.31
060611109000,Powiat lubelski,Lubelskie,2014,0.38
060611109000,Powiat lubelski,Lubelskie,2015,0.21
060611109000,Powiat lubelski,Lubelskie,2016,0.38
060611109000,Powiat lubelski,Lubelskie,2017,0.27
060611109000,Powiat lubelski,Lubelskie,2018,0.23
060611109000,Powiat lubelski,Lubelskie,2019,0.3
060611109000,Powiat lubelski,Lubelskie,2020,0.27
060611109000,Powiat lubelski,Lubelskie,2021,0.21
060611109000,Powiat lubelski,Lubelskie,2022,0.17
060611109000,Powiat lubelski,Lubelskie,2023,0.23
060611109000,Powiat lubelski,Lubelskie,2024,0.21
060611110000,Powiat łęczyński,Lubelskie,2014,0.54
060611110000,Powiat łęczyński,Lubelskie,2015,0.28
060611110000,Powiat łęczyński,Lubelskie,2016,0.54
060611110000,Powiat łęczyński,Lubelskie,2017,0.35
060611110000,Powiat łęczyński,Lubelskie,2018,0.49
060611110000,Powiat łęczyński,Lubelskie,2019,0.44
060611110000,Powiat łęczyński,Lubelskie,2020,0.28
060611110000,Powiat łęczyński,Lubelskie,2021,0.28
060611110000,Powiat łęczyński,Lubelskie,2022,0.45
060611110000,Powiat łęczyński,Lubelskie,2023,0.38
060611110000,Powiat łęczyński,Lubelskie,2024,0.54
060611117000,Powiat świdnicki,Lubelskie,2014,0.44
060611117000,Powiat świdnicki,Lubelskie,2015,0.33
060611117000,Powiat świdnicki,Lubelskie,2016,0.54
060611117000,Powiat świdnicki,Lubelskie,2017,0.37
060611117000,Powiat świdnicki,Lubelskie,2018,0.46
060611117000,Powiat świdnicki,Lubelskie,2019,0.49
060611117000,Powiat świdnicki,Lubelskie,2020,0.25
060611117000,Powiat świdnicki,Lubelskie,2021,0.26
060611117000,Powiat świdnicki,Lubelskie,2022,0.24
060611117000,Powiat świdnicki,Lubelskie,2023,0.26
060611117000,Powiat świdnicki,Lubelskie,2024,0.39
060611163000,Powiat m. Lublin,Lubelskie,2014,0.73
060611163000,Powiat m. Lublin,Lubelskie,2015,0.55
060611163000,Powiat m. Lublin,Lubelskie,2016,0.53
060611163000,Powiat m. Lublin,Lubelskie,2017,0.63
060611163000,Powiat m. Lublin,Lubelskie,2018,0.59
060611163000,Powiat m. Lublin,Lubelskie,2019,0.5
060611163000,Powiat m. Lublin,Lubelskie,2020,0.45
060611163000,Powiat m. Lublin,Lubelskie,2021,0.45
060611163000,Powiat m. Lublin,Lubelskie,2022,0.46
060611163000,Powiat m. Lublin,Lubelskie,2023,0.48
060611163000,Powiat m. Lublin,Lubelskie,2024,0.54
060611205000,Powiat janowski,Lubelskie,2014,0.64
060611205000,Powiat janowski,Lubelskie,2015,0.32
060611205000,Powiat janowski,Lubelskie,2016,0.26
060611205000,Powiat janowski,Lubelskie,2017,0.54
060611205000,Powiat janowski,Lubelskie,2018,0.26
060611205000,Powiat janowski,Lubelskie,2019,0.35
060611205000,Powiat janowski,Lubelskie,2020,0.34
060611205000,Powiat janowski,Lubelskie,2021,0.34
060611205000,Powiat janowski,Lubelskie,2022,0.25
060611205000,Powiat janowski,Lubelskie,2023,0.26
060611205000,Powiat janowski,Lubelskie,2024,0.21
060611207000,Powiat kraśnicki,Lubelskie,2014,0.34
060611207000,Powiat kraśnicki,Lubelskie,2015,0.3
060611207000,Powiat kraśnicki,Lubelskie,2016,0.49
060611207000,Powiat kraśnicki,Lubelskie,2017,0.42
060611207000,Powiat kraśnicki,Lubelskie,2018,0.53
060611207000,Powiat kraśnicki,Lubelskie,2019,0.2
060611207000,Powiat kraśnicki,Lubelskie,2020,0.31
060611207000,Powiat kraśnicki,Lubelskie,2021,0.24
060611207000,Powiat kraśnicki,Lubelskie,2022,0.22
060611207000,Powiat kraśnicki,Lubelskie,2023,0.27
060611207000,Powiat kraśnicki,Lubelskie,2024,0.29
060611211000,Powiat łukowski,Lubelskie,2014,0.6
060611211000,Powiat łukowski,Lubelskie,2015,0.5
060611211000,Powiat łukowski,Lubelskie,2016,0.39
060611211000,Powiat łukowski,Lubelskie,2017,0.38
060611211000,Powiat łukowski,Lubelskie,2018,0.33
060611211000,Powiat łukowski,Lubelskie,2019,0.32
060611211000,Powiat łukowski,Lubelskie,2020,0.27
060611211000,Powiat łukowski,Lubelskie,2021,0.2
060611211000,Powiat łukowski,Lubelskie,2022,0.33
060611211000,Powiat łukowski,Lubelskie,2023,0.41
060611211000,Powiat łukowski,Lubelskie,2024,0.34
060611212000,Powiat opolski,Lubelskie,2014,0.36
060611212000,Powiat opolski,Lubelskie,2015,0.38
060611212000,Powiat opolski,Lubelskie,2016,0.54
060611212000,Powiat opolski,Lubelskie,2017,0.78
060611212000,Powiat opolski,Lubelskie,2018,0.48
060611212000,Powiat opolski,Lubelskie,2019,0.59
060611212000,Powiat opolski,Lubelskie,2020,0.45
060611212000,Powiat opolski,Lubelskie,2021,0.33
060611212000,Powiat opolski,Lubelskie,2022,0.34
060611212000,Powiat opolski,Lubelskie,2023,0.39
060611212000,Powiat opolski,Lubelskie,2024,0.58
060611214000,Powiat puławski,Lubelskie,2014,0.62
060611214000,Powiat puławski,Lubelskie,2015,0.53
060611214000,Powiat puławski,Lubelskie,2016,0.5
060611214000,Powiat puławski,Lubelskie,2017,0.56
060611214000,Powiat puławski,Lubelskie,2018,0.5
060611214000,Powiat puławski,Lubelskie,2019,0.39
060611214000,Powiat puławski,Lubelskie,2020,0.34
060611214000,Powiat puławski,Lubelskie,2021,0.37
060611214000,Powiat puławski,Lubelskie,2022,0.29
060611214000,Powiat puławski,Lubelskie,2023,0.28
060611214000,Powiat puławski,Lubelskie,2024,0.33
060611216000,Powiat rycki,Lubelskie,2014,0.29
060611216000,Powiat rycki,Lubelskie,2015,0.16
060611216000,Powiat rycki,Lubelskie,2016,0.54
060611216000,Powiat rycki,Lubelskie,2017,0.49
060611216000,Powiat rycki,Lubelskie,2018,0.34
060611216000,Powiat rycki,Lubelskie,2019,0.32
060611216000,Powiat rycki,Lubelskie,2020,0.3
060611216000,Powiat rycki,Lubelskie,2021,0.57
060611216000,Powiat rycki,Lubelskie,2022,0.33
060611216000,Powiat rycki,Lubelskie,2023,0.35
060611216000,Powiat rycki,Lubelskie,2024,0.37
061813301000,Powiat bieszczadzki,Lubelskie,2014,0.36
061813301000,Powiat bieszczadzki,Lubelskie,2015,0.27
061813301000,Powiat bieszczadzki,Lubelskie,2016,0.68
061813301000,Powiat bieszczadzki,Lubelskie,2017,0.68
061813301000,Powiat bieszczadzki,Lubelskie,2018,0.55
061813301000,Powiat bieszczadzki,Lubelskie,2019,0.37
061813301000,Powiat bieszczadzki,Lubelskie,2020,0.38
061813301000,Powiat bieszczadzki,Lubelskie,2021,0.14
061813301000,Powiat bieszczadzki,Lubelskie,2022,0.43
061813301000,Powiat bieszczadzki,Lubelskie,2023,0.58
061813301000,Powiat bieszczadzki,Lubelskie,2024,0.15
061813302000,Powiat brzozowski,Lubelskie,2014,0.2
061813302000,Powiat brzozowski,Lubelskie,2015,0.12
061813302000,Powiat brzozowski,Lubelskie,2016,0.38
061813302000,Powiat brzozowski,Lubelskie,2017,0.42
061813302000,Powiat brzozowski,Lubelskie,2018,0.33
061813302000,Powiat brzozowski,Lubelskie,2019,0.27
061813302000,Powiat brzozowski,Lubelskie,2020,0.36
061813302000,Powiat brzozowski,Lubelskie,2021,0.3
061813302000,Powiat brzozowski,Lubelskie,2022,0.24
061813302000,Powiat brzozowski,Lubelskie,2023,0.24
061813302000,Powiat brzozowski,Lubelskie,2024,0.25
061813305000,Powiat jasielski,Lubelskie,2014,0.33
061813305000,Powiat jasielski,Lubelskie,2015,0.26
061813305000,Powiat jasielski,Lubelskie,2016,0.38
061813305000,Powiat jasielski,Lubelskie,2017,0.32
061813305000,Powiat jasielski,Lubelskie,2018,0.36
061813305000,Powiat jasielski,Lubelskie,2019,0.25
061813305000,Powiat jasielski,Lubelskie,2020,0.15
061813305000,Powiat jasielski,Lubelskie,2021,0.2
061813305000,Powiat jasielski,Lubelskie,2022,0.25
061813305000,Powiat jasielski,Lubelskie,2023,0.27
061813305000,Powiat jasielski,Lubelskie,2024,0.24
061813307000,Powiat krośnieński,Lubelskie,2014,0.24
061813307000,Powiat krośnieński,Lubelskie,2015,0.16
061813307000,Powiat krośnieński,Lubelskie,2016,0.32
061813307000,Powiat krośnieński,Lubelskie,2017,0.29
061813307000,Powiat krośnieński,Lubelskie,2018,0.31
061813307000,Powiat krośnieński,Lubelskie,2019,0.37
061813307000,Powiat krośnieński,Lubelskie,2020,0.19
061813307000,Powiat krośnieński,Lubelskie,2021,0.19
061813307000,Powiat krośnieński,Lubelskie,2022,0.2
061813307000,Powiat krośnieński,Lubelskie,2023,0.17
061813307000,Powiat krośnieński,Lubelskie,2024,0.2
061813317000,Powiat sanocki,Lubelskie,2014,0.74
061813317000,Powiat sanocki,Lubelskie,2015,0.47
061813317000,Powiat sanocki,Lubelskie,2016,0.59
061813317000,Powiat sanocki,Lubelskie,2017,0.41
061813317000,Powiat sanocki,Lubelskie,2018,0.65
061813317000,Powiat sanocki,Lubelskie,2019,0.66
061813317000,Powiat sanocki,Lubelskie,2020,0.58
061813317000,Powiat sanocki,Lubelskie,2021,0.54
061813317000,Powiat sanocki,Lubelskie,2022,0.52
061813317000,Powiat sanocki,Lubelskie,2023,0.38
061813317000,Powiat sanocki,Lubelskie,2024,0.47
061813321000,Powiat leski,Lubelskie,2014,0.63
061813321000,Powiat leski,Lubelskie,2015,0.34
061813321000,Powiat leski,Lubelskie,2016,0.67
061813321000,Powiat leski,Lubelskie,2017,0.6
061813321000,Powiat leski,Lubelskie,2018,0.53
061813321000,Powiat leski,Lubelskie,2019,0.41
061813321000,Powiat leski,Lubelskie,2020,0.35
061813321000,Powiat leski,Lubelskie,2021,0.35
061813321000,Powiat leski,Lubelskie,2022,0.16
061813321000,Powiat leski,Lubelskie,2023,0.24
061813321000,Powiat leski,Lubelskie,2024,0.63
061813361000,Powiat m. Krosno,Lubelskie,2014,0.89
061813361000,Powiat m. Krosno,Lubelskie,2015,0.66
061813361000,Powiat m. Krosno,Lubelskie,2016,0.49
061813361000,Powiat m. Krosno,Lubelskie,2017,0.73
061813361000,Powiat m. Krosno,Lubelskie,2018,0.62
061813361000,Powiat m. Krosno,Lubelskie,2019,0.5
061813361000,Powiat m. Krosno,Lubelskie,2020,0.26
061813361000,Powiat m. Krosno,Lubelskie,2021,0.24
061813361000,Powiat m. Krosno,Lubelskie,2022,0.13
061813361000,Powiat m. Krosno,Lubelskie,2023,0.48
061813361000,Powiat m. Krosno,Lubelskie,2024,0.27
061813404000,Powiat jarosławski,Lubelskie,2014,0.33
061813404000,Powiat jarosławski,Lubelskie,2015,0.29
061813404000,Powiat jarosławski,Lubelskie,2016,0.4
061813404000,Powiat jarosławski,Lubelskie,2017,0.46
061813404000,Powiat jarosławski,Lubelskie,2018,0.39
061813404000,Powiat jarosławski,Lubelskie,2019,0.28
061813404000,Powiat jarosławski,Lubelskie,2020,0.2
061813404000,Powiat jarosławski,Lubelskie,2021,0.32
061813404000,Powiat jarosławski,Lubelskie,2022,0.29
061813404000,Powiat jarosławski,Lubelskie,2023,0.21
061813404000,Powiat jarosławski,Lubelskie,2024,0.28
061813409000,Powiat lubaczowski,Lubelskie,2014,0.32
061813409000,Powiat lubaczowski,Lubelskie,2015,0.21
061813409000,Powiat lubaczowski,Lubelskie,2016,0.2
061813409000,Powiat lubaczowski,Lubelskie,2017,0.28
061813409000,Powiat lubaczowski,Lubelskie,2018,0.32
061813409000,Powiat lubaczowski,Lubelskie,2019,0.13
061813409000,Powiat lubaczowski,Lubelskie,2020,0.28
061813409000,Powiat lubaczowski,Lubelskie,2021,0.22
061813409000,Powiat lubaczowski,Lubelskie,2022,0.24
061813409000,Powiat lubaczowski,Lubelskie,2023,0.17
061813409000,Powiat lubaczowski,Lubelskie,2024,0.23
061813413000,Powiat przemyski,Lubelskie,2014,0.26
061813413000,Powiat przemyski,Lubelskie,2015,0.24
061813413000,Powiat przemyski,Lubelskie,2016,0.18
061813413000,Powiat przemyski,Lubelskie,2017,0.23
061813413000,Powiat przemyski,Lubelskie,2018,0.27
061813413000,Powiat przemyski,Lubelskie,2019,0.24
061813413000,Powiat przemyski,Lubelskie,2020,0.22
061813413000,Powiat przemyski,Lubelskie,2021,0.18
061813413000,Powiat przemyski,Lubelskie,2022,0.25
061813413000,Powiat przemyski,Lubelskie,2023,0.22
061813413000,Powiat przemyski,Lubelskie,2024,0.27
061813414000,Powiat przeworski,Lubelskie,2014,0.37
061813414000,Powiat przeworski,Lubelskie,2015,0.32
061813414000,Powiat przeworski,Lubelskie,2016,0.36
061813414000,Powiat przeworski,Lubelskie,2017,0.23
061813414000,Powiat przeworski,Lubelskie,2018,0.15
061813414000,Powiat przeworski,Lubelskie,2019,0.27
061813414000,Powiat przeworski,Lubelskie,2020,0.12
061813414000,Powiat przeworski,Lubelskie,2021,0.24
061813414000,Powiat przeworski,Lubelskie,2022,0.2
061813414000,Powiat przeworski,Lubelskie,2023,0.34
061813414000,Powiat przeworski,Lubelskie,2024,0.24
061813462000,Powiat m. Przemyśl,Lubelskie,2014,0.68
061813462000,Powiat m. Przemyśl,Lubelskie,2015,0.44
061813462000,Powiat m. Przemyśl,Lubelskie,2016,0.53
061813462000,Powiat m. Przemyśl,Lubelskie,2017,0.55
061813462000,Powiat m. Przemyśl,Lubelskie,2018,0.63
061813462000,Powiat m. Przemyśl,Lubelskie,2019,0.57
061813462000,Powiat m. Przemyśl,Lubelskie,2020,0.35
061813462000,Powiat m. Przemyśl,Lubelskie,2021,0.52
061813462000,Powiat m. Przemyśl,Lubelskie,2022,0.63
061813462000,Powiat m. Przemyśl,Lubelskie,2023,0.58
061813462000,Powiat m. Przemyśl,Lubelskie,2024,0.58
061813506000,Powiat kolbuszowski,Lubelskie,2014,0.24
061813506000,Powiat kolbuszowski,Lubelskie,2015,0.24
061813506000,Powiat kolbuszowski,Lubelskie,2016,0.29
061813506000,Powiat kolbuszowski,Lubelskie,2017,0.4
061813506000,Powiat kolbuszowski,Lubelskie,2018,0.34
061813506000,Powiat kolbuszowski,Lubelskie,2019,0.21
061813506000,Powiat kolbuszowski,Lubelskie,2020,0.18
061813506000,Powiat kolbuszowski,Lubelskie,2021,0.18
061813506000,Powiat kolbuszowski,Lubelskie,2022,0.16
061813506000,Powiat kolbuszowski,Lubelskie,2023,0.13
061813506000,Powiat kolbuszowski,Lubelskie,2024,0.18
061813510000,Powiat łańcucki,Lubelskie,2014,0.51
061813510000,Powiat łańcucki,Lubelskie,2015,0.29
061813510000,Powiat łańcucki,Lubelskie,2016,0.5
061813510000,Powiat łańcucki,Lubelskie,2017,0.27
061813510000,Powiat łańcucki,Lubelskie,2018,0.28
061813510000,Powiat łańcucki,Lubelskie,2019,0.36
061813510000,Powiat łańcucki,Lubelskie,2020,0.26
061813510000,Powiat łańcucki,Lubelskie,2021,0.41
061813510000,Powiat łańcucki,Lubelskie,2022,0.3
061813510000,Powiat łańcucki,Lubelskie,2023,0.32
061813510000,Powiat łańcucki,Lubelskie,2024,0.35
061813515000,Powiat ropczycko-sędziszowski,Lubelskie,2014,0.48
061813515000,Powiat ropczycko-sędziszowski,Lubelskie,2015,0.42
061813515000,Powiat ropczycko-sędziszowski,Lubelskie,2016,0.34
061813515000,Powiat ropczycko-sędziszowski,Lubelskie,2017,0.32
061813515000,Powiat ropczycko-sędziszowski,Lubelskie,2018,0.32
061813515000,Powiat ropczycko-sędziszowski,Lubelskie,2019,0.32
061813515000,Powiat ropczycko-sędziszowski,Lubelskie,2020,0.24
061813515000,Powiat ropczycko-sędziszowski,Lubelskie,2021,0.26
061813515000,Powiat ropczycko-sędziszowski,Lubelskie,2022,0.15
061813515000,Powiat ropczycko-sędziszowski,Lubelskie,2023,0.45
061813515000,Powiat ropczycko-sędziszowski,Lubelskie,2024,0.22
061813516000,Powiat rzeszowski,Lubelskie,2014,0.33
061813516000,Powiat rzeszowski,Lubelskie,2015,0.23
061813516000,Powiat rzeszowski,Lubelskie,2016,0.23
061813516000,Powiat rzeszowski,Lubelskie,2017,0.19
061813516000,Powiat rzeszowski,Lubelskie,2018,0.18
061813516000,Powiat rzeszowski,Lubelskie,2019,0.29
061813516000,Powiat rzeszowski,Lubelskie,2020,0.2
061813516000,Powiat rzeszowski,Lubelskie,2021,0.21
061813516000,Powiat rzeszowski,Lubelskie,2022,0.25
061813516000,Powiat rzeszowski,Lubelskie,2023,0.15
061813516000,Powiat rzeszowski,Lubelskie,2024,0.19
061813519000,Powiat strzyżowski,Lubelskie,2014,0.18
061813519000,Powiat strzyżowski,Lubelskie,2015,0.26
061813519000,Powiat strzyżowski,Lubelskie,2016,0.26
061813519000,Powiat strzyżowski,Lubelskie,2017,0.32
061813519000,Powiat strzyżowski,Lubelskie,2018,0.36
061813519000,Powiat strzyżowski,Lubelskie,2019,0.34
061813519000,Powiat strzyżowski,Lubelskie,2020,0.13
061813519000,Powiat strzyżowski,Lubelskie,2021,0.22
061813519000,Powiat strzyżowski,Lubelskie,2022,0.22
061813519000,Powiat strzyżowski,Lubelskie,2023,0.13
061813519000,Powiat strzyżowski,Lubelskie,2024,0.27
061813563000,Powiat m. Rzeszów,Lubelskie,2014,0.61
061813563000,Powiat m. Rzeszów,Lubelskie,2015,0.6
061813563000,Powiat m. Rzeszów,Lubelskie,2016,0.5
061813563000,Powiat m. Rzeszów,Lubelskie,2017,0.49
061813563000,Powiat m. Rzeszów,Lubelskie,2018,0.49
061813563000,Powiat m. Rzeszów,Lubelskie,2019,0.62
061813563000,Powiat m. Rzeszów,Lubelskie,2020,0.56
061813563000,Powiat m. Rzeszów,Lubelskie,2021,0.41
061813563000,Powiat m. Rzeszów,Lubelskie,2022,0.49
061813563000,Powiat m. Rzeszów,Lubelskie,2023,0.5
061813563000,Powiat m. Rzeszów,Lubelskie,2024,0.44
061813603000,Powiat dębicki,Lubelskie,2014,0.49
061813603000,Powiat dębicki,Lubelskie,2015,0.46
061813603000,Powiat dębicki,Lubelskie,2016,0.4
061813603000,Powiat dębicki,Lubelskie,2017,0.35
061813603000,Powiat dębicki,Lubelskie,2018,0.29
061813603000,Powiat dębicki,Lubelskie,2019,0.33
061813603000,Powiat dębicki,Lubelskie,2020,0.22
061813603000,Powiat dębicki,Lubelskie,2021,0.22
061813603000,Powiat dębicki,Lubelskie,2022,0.26
061813603000,Powiat dębicki,Lubelskie,2023,0.19
061813603000,Powiat dębicki,Lubelskie,2024,0.3
061813608000,Powiat leżajski,Lubelskie,2014,0.27
061813608000,Powiat leżajski,Lubelskie,2015,0.22
061813608000,Powiat leżajski,Lubelskie,2016,0.45
061813608000,Powiat leżajski,Lubelskie,2017,0.26
061813608000,Powiat leżajski,Lubelskie,2018,0.36
061813608000,Powiat leżajski,Lubelskie,2019,0.46
061813608000,Powiat leżajski,Lubelskie,2020,0.25
061813608000,Powiat leżajski,Lubelskie,2021,0.31
061813608000,Powiat leżajski,Lubelskie,2022,0.34
061813608000,Powiat leżajski,Lubelskie,2023,0.24
061813608000,Powiat leżajski,Lubelskie,2024,0.23
061813611000,Powiat mielecki,Lubelskie,2014,0.32
061813611000,Powiat mielecki,Lubelskie,2015,0.29
061813611000,Powiat mielecki,Lubelskie,2016,0.21
061813611000,Powiat mielecki,Lubelskie,2017,0.36
061813611000,Powiat mielecki,Lubelskie,2018,0.29
061813611000,Powiat mielecki,Lubelskie,2019,0.32
061813611000,Powiat mielecki,Lubelskie,2020,0.25
061813611000,Powiat mielecki,Lubelskie,2021,0.17
061813611000,Powiat mielecki,Lubelskie,2022,0.28
061813611000,Powiat mielecki,Lubelskie,2023,0.31
061813611000,Powiat mielecki,Lubelskie,2024,0.33
061813612000,Powiat niżański,Lubelskie,2014,0.56
061813612000,Powiat niżański,Lubelskie,2015,0.48
061813612000,Powiat niżański,Lubelskie,2016,0.46
061813612000,Powiat niżański,Lubelskie,2017,0.46
061813612000,Powiat niżański,Lubelskie,2018,0.45
061813612000,Powiat niżański,Lubelskie,2019,0.39
061813612000,Powiat niżański,Lubelskie,2020,0.35
061813612000,Powiat niżański,Lubelskie,2021,0.37
061813612000,Powiat niżański,Lubelskie,2022,0.47
061813612000,Powiat niżański,Lubelskie,2023,0.25
061813612000,Powiat niżański,Lubelskie,2024,0.25
061813618000,Powiat stalowowolski,Lubelskie,2014,0.41
061813618000,Powiat stalowowolski,Lubelskie,2015,2.23
061813618000,Powiat stalowowolski,Lubelskie,2016,0.36
061813618000,Powiat stalowowolski,Lubelskie,2017,0.46
061813618000,Powiat stalowowolski,Lubelskie,2018,0.57
061813618000,Powiat stalowowolski,Lubelskie,2019,0.52
061813618000,Powiat stalowowolski,Lubelskie,2020,0.31
061813618000,Powiat stalowowolski,Lubelskie,2021,0.42
061813618000,Powiat stalowowolski,Lubelskie,2022,0.53
061813618000,Powiat stalowowolski,Lubelskie,2023,0.51
061813618000,Powiat stalowowolski,Lubelskie,2024,0.57
061813620000,Powiat tarnobrzeski,Lubelskie,2014,0.78
061813620000,Powiat tarnobrzeski,Lubelskie,2015,0.52
061813620000,Powiat tarnobrzeski,Lubelskie,2016,0.48
061813620000,Powiat tarnobrzeski,Lubelskie,2017,0.66
061813620000,Powiat tarnobrzeski,Lubelskie,2018,0.38
061813620000,Powiat tarnobrzeski,Lubelskie,2019,0.47
061813620000,Powiat tarnobrzeski,Lubelskie,2020,0.5
061813620000,Powiat tarnobrzeski,Lubelskie,2021,0.44
061813620000,Powiat tarnobrzeski,Lubelskie,2022,0.43
061813620000,Powiat tarnobrzeski,Lubelskie,2023,0.39
061813620000,Powiat tarnobrzeski,Lubelskie,2024,0.47
061813664000,Powiat m. Tarnobrzeg,Lubelskie,2014,0.96
061813664000,Powiat m. Tarnobrzeg,Lubelskie,2015,0.81
061813664000,Powiat m. Tarnobrzeg,Lubelskie,2016,0.69
061813664000,Powiat m. Tarnobrzeg,Lubelskie,2017,0.67
061813664000,Powiat m. Tarnobrzeg,Lubelskie,2018,0.57
061813664000,Powiat m. Tarnobrzeg,Lubelskie,2019,0.77
061813664000,Powiat m. Tarnobrzeg,Lubelskie,2020,0.8
061813664000,Powiat m. Tarnobrzeg,Lubelskie,2021,0.51
061813664000,Powiat m. Tarnobrzeg,Lubelskie,2022,0.59
061813664000,Powiat m. Tarnobrzeg,Lubelskie,2023,0.64
061813664000,Powiat m. Tarnobrzeg,Lubelskie,2024,0.69
062013702000,Powiat białostocki,Lubelskie,2014,0.48
062013702000,Powiat białostocki,Lubelskie,2015,0.36
062013702000,Powiat białostocki,Lubelskie,2016,0.45
062013702000,Powiat białostocki,Lubelskie,2017,0.51
062013702000,Powiat białostocki,Lubelskie,2018,0.39
062013702000,Powiat białostocki,Lubelskie,2019,0.34
062013702000,Powiat białostocki,Lubelskie,2020,0.38
062013702000,Powiat białostocki,Lubelskie,2021,0.31
062013702000,Powiat białostocki,Lubelskie,2022,0.32
062013702000,Powiat białostocki,Lubelskie,2023,0.33
062013702000,Powiat białostocki,Lubelskie,2024,0.27
062013711000,Powiat sokólski,Lubelskie,2014,0.84
062013711000,Powiat sokólski,Lubelskie,2015,0.43
062013711000,Powiat sokólski,Lubelskie,2016,0.49
062013711000,Powiat sokólski,Lubelskie,2017,0.48
062013711000,Powiat sokólski,Lubelskie,2018,0.41
